contactsaddressid,vanid,zip5,zip4,latitude,longitude,datecreated,dateunsubscribed
1682770,101856169,60618,,,,8/17/20,
1682770,101856169,60618,,,,8/17/20,
1682770,101856169,60618,,,,8/17/20,
1682770,101856169,60618,,,,8/17/20,
1682770,101856169,60618,,,,8/17/20,
1616925,100743688,,,,,5/31/20,
1616925,100743688,,,,,5/31/20,
1616925,100743688,,,,,5/31/20,
1616925,100743688,,,,,5/31/20,
1616925,100743688,,,,,5/31/20,
1616925,100743688,,,,,5/31/20,
1616925,100743688,,,,,5/31/20,
1616925,100743688,,,,,5/31/20,
1616925,100743688,,,,,5/31/20,
1616925,100743688,,,,,5/31/20,
1641222,101826705,,,,,10/24/19,
1641222,101826705,,,,,10/24/19,
1641222,101826705,,,,,10/24/19,
1641222,101826705,,,,,10/24/19,
1641222,101826705,,,,,11/7/19,
1642823,101828124,,,,,10/29/19,
1642823,101828124,,,,,10/29/19,
1642823,101828124,,,,,10/29/19,
1642823,101828124,,,,,10/29/19,
1642823,101828124,,,,,10/29/19,
1642823,101828124,,,,,10/29/19,
1642823,101828124,,,,,10/29/19,
1642823,101828124,,,,,10/29/19,
1642823,101828124,,,,,10/29/19,
1642823,101828124,,,,,10/29/19,
1643490,101828589,19104,,,,11/7/19,
1643490,101828589,19104,,,,11/7/19,
1643490,101828589,19104,,,,11/7/19,
1643490,101828589,19104,,,,11/7/19,
1643490,101828589,19104,,,,11/7/19,
1643573,101828672,19038,,,,11/7/19,
1643573,101828672,19038,,,,11/7/19,
1643573,101828672,19038,,,,11/7/19,
1643573,101828672,19038,,,,11/7/19,
1643573,101828672,19038,,,,11/7/19,
1643573,101828672,19038,,,,11/7/19,
1643573,101828672,19038,,,,11/7/19,
1643573,101828672,19038,,,,11/7/19,
1643573,101828672,19038,,,,11/7/19,
1643573,101828672,19038,,,,11/7/19,
1645715,101830375,80203,,,,11/19/19,
1645715,101830375,80203,,,,11/19/19,
1645715,101830375,80203,,,,11/19/19,
1645715,101830375,80203,,,,11/19/19,
1645715,101830375,80203,,,,11/19/19,
1645715,101830375,80203,,,,11/19/19,
1645938,100728785,53211,,,,11/19/19,
1645938,100728785,53211,,,,11/19/19,
1645938,100728785,53211,,,,11/19/19,
1645938,100728785,53211,,,,11/19/19,
1640831,101826314,22151,,,,10/24/19,
1640831,101826314,22151,,,,10/24/19,
1640831,101826314,22151,,,,10/24/19,
1640831,101826314,22151,,,,10/24/19,
1640831,101826314,22151,,,,10/24/19,
1641148,101826631,,,,,11/7/19,
1641148,101826631,,,,,10/24/19,
1641148,101826631,,,,,10/24/19,
1641148,101826631,,,,,10/24/19,
1641148,101826631,,,,,10/24/19,
1641242,101826725,,,,,11/7/19,
1641242,101826725,,,,,10/24/19,
1641242,101826725,,,,,10/24/19,
1641242,101826725,,,,,10/24/19,
1641242,101826725,,,,,10/24/19,
1642817,101828118,,,,,10/29/19,
1642817,101828118,,,,,10/29/19,
1642817,101828118,,,,,10/29/19,
1642817,101828118,,,,,10/29/19,
1642817,101828118,,,,,10/29/19,
1643293,101828508,1730,,,,11/6/19,
1643293,101828508,1730,,,,11/6/19,
1643293,101828508,1730,,,,11/6/19,
1643293,101828508,1730,,,,11/6/19,
1643293,101828508,1730,,,,11/6/19,
1643293,101828508,1730,,,,11/6/19,
1643293,101828508,1730,,,,11/6/19,
1643293,101828508,1730,,,,11/6/19,
1643293,101828508,1730,,,,11/6/19,
1643293,101828508,1730,,,,11/6/19,
1645339,101830063,20742,,,,11/19/19,
1645339,101830063,20742,,,,11/19/19,
1645339,101830063,20742,,,,11/19/19,
1645339,101830063,20742,,,,11/19/19,
1645339,101830063,20742,,,,11/19/19,
1654406,101837469,22015,,,,1/7/20,
1661840,101841915,19341,,,,6/16/20,
1661840,101841915,19341,,,,6/16/20,
1661840,101841915,19341,,,,6/16/20,
1661840,101841915,19341,,,,6/16/20,
1661840,101841915,19341,,,,6/16/20,
1661840,101841915,19341,,,,6/16/20,
1661840,101841915,19341,,,,6/16/20,
1661840,101841915,19341,,,,6/16/20,
1661840,101841915,19341,,,,6/16/20,
1661840,101841915,19341,,,,6/16/20,
1661876,101841949,45040,,,,3/28/20,
1661876,101841949,45040,,,,3/28/20,
1661876,101841949,45040,,,,3/28/20,
1661876,101841949,45040,,,,3/28/20,
1661876,101841949,45040,,,,3/28/20,
1668158,101846320,30215,,,,5/24/21,
1668158,101846320,30215,,,,5/24/21,
1668158,101846320,30215,,,,5/24/21,
1668158,101846320,30215,,,,5/24/21,
1668158,101846320,30215,,,,5/24/21,
1668158,101846320,30215,,,,5/24/21,
1668158,101846320,30215,,,,5/24/21,
1668158,101846320,30215,,,,5/24/21,
1668158,101846320,30215,,,,5/24/21,
1668158,101846320,30215,,,,5/24/21,
1668158,101846320,30215,,,,5/24/21,
1668158,101846320,30215,,,,5/24/21,
1694028,100796784,86333,,,,9/11/19,
1694028,100796784,86333,,,,9/11/19,9/2/21
1694028,100796784,86333,,,,3/23/21,
1694028,100796784,86333,,,,3/23/21,9/2/21
1694028,100796784,86333,,,,9/11/19,
1694028,100796784,86333,,,,9/11/19,9/2/21
1694028,100796784,86333,,,,9/11/19,
1694028,100796784,86333,,,,9/11/19,9/2/21
1694028,100796784,86333,,,,9/11/19,
1694028,100796784,86333,,,,9/11/19,9/2/21
1694028,100796784,86333,,,,9/11/19,
1694028,100796784,86333,,,,9/11/19,9/2/21
1658046,100631285,22932,1713,,,2/3/20,
1658046,100631285,22932,1713,,,2/3/20,
1658061,101639278,65201,,,,2/21/20,
1658061,101639278,65201,,,,2/21/20,
1658061,101639278,65201,,,,2/21/20,
1658061,101639278,65201,,,,2/21/20,
1640754,101826237,7747,,,,10/24/19,
1640754,101826237,7747,,,,10/24/19,
1640754,101826237,7747,,,,10/24/19,
1640754,101826237,7747,,,,10/24/19,
1640754,101826237,7747,,,,10/24/19,
1640904,101826387,,,,,10/24/19,8/19/20
1640904,101826387,,,,,10/24/19,8/19/20
1640904,101826387,,,,,10/24/19,8/19/20
1640904,101826387,,,,,10/24/19,8/19/20
1640904,101826387,,,,,11/7/19,8/19/20
1641373,101826856,,,,,10/24/19,3/9/21
1641373,101826856,,,,,11/7/19,3/9/21
1641373,101826856,,,,,10/24/19,3/9/21
1641373,101826856,,,,,10/24/19,3/9/21
1641373,101826856,,,,,10/24/19,3/9/21
1642575,101827881,,,,,10/29/19,
1642575,101827881,,,,,10/29/19,
1642575,101827881,,,,,10/29/19,
1642575,101827881,,,,,10/29/19,
1642575,101827881,,,,,10/29/19,
1645957,101831493,24014,,,,11/19/19,
1645957,101831493,24014,,,,11/19/19,
1645957,101831493,24014,,,,11/19/19,
1645957,101831493,24014,,,,11/19/19,
1645957,101831493,24014,,,,11/19/19,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1666264,101823615,77494,2301,,,4/13/20,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,1/14/22
1682952,100602286,32829,8213,,,9/11/19,3/5/22
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,1/14/22
1682952,100602286,32829,8213,,,9/11/19,3/5/22
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,1/14/22
1682952,100602286,32829,8213,,,9/11/19,3/5/22
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,1/14/22
1682952,100602286,32829,8213,,,9/11/19,3/5/22
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,1/14/22
1682952,100602286,32829,8213,,,9/11/19,3/5/22
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,1/14/22
1682952,100602286,32829,8213,,,9/11/19,3/5/22
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1682952,100602286,32829,8213,,,9/11/19,
1866758,102035383,60540,,,,12/17/20,
1866758,102035383,60540,,,,12/17/20,
1866758,102035383,60540,,,,12/17/20,
1866758,102035383,60540,,,,12/17/20,
1866758,102035383,60540,,,,12/17/20,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,6/16/22
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,6/16/22
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,6/16/22
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,6/16/22
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,6/16/22
1867200,100934737,19426,,,,9/11/19,
1867200,100934737,19426,,,,9/11/19,
1640369,101825852,,,,,10/24/19,6/9/20
1640369,101825852,,,,,10/24/19,6/9/20
1640369,101825852,,,,,10/24/19,6/9/20
1640369,101825852,,,,,10/24/19,6/9/20
1640369,101825852,,,,,10/24/19,6/9/20
1640546,101826029,,,,,10/24/19,
1640546,101826029,,,,,10/24/19,
1640546,101826029,,,,,10/24/19,
1640546,101826029,,,,,10/24/19,
1640546,101826029,,,,,10/24/19,
1641416,101826899,,,,,10/24/19,2/3/20
1641416,101826899,,,,,10/24/19,2/3/20
1641416,101826899,,,,,10/24/19,2/3/20
1641416,101826899,,,,,11/7/19,2/3/20
1641416,101826899,,,,,10/24/19,2/3/20
1642345,101827652,,,,,10/29/19,
1642345,101827652,,,,,10/29/19,
1642345,101827652,,,,,10/29/19,
1642345,101827652,,,,,10/29/19,
1642345,101827652,,,,,10/29/19,
1643592,101828691,19038,,,,11/7/19,
1643592,101828691,19038,,,,11/7/19,
1643592,101828691,19038,,,,11/7/19,
1643592,101828691,19038,,,,11/7/19,
1643592,101828691,19038,,,,11/7/19,
1645963,100605959,7871,,,,11/19/19,
1645963,100605959,7871,,,,11/19/19,
1645963,100605959,7871,,,,11/19/19,
1645963,100605959,7871,,,,11/19/19,
1645963,100605959,7871,,,,11/19/19,
1645963,100605959,7871,,,,11/19/19,
1645963,100605959,7871,,,,11/19/19,
1645963,100605959,7871,,,,11/19/19,
1651279,100888415,20816,,,,5/8/20,
1651279,100888415,20816,,,,5/8/20,
1651279,100888415,20816,,,,5/8/20,
1651279,100888415,20816,,,,5/8/20,
1651279,100888415,20816,,,,5/8/20,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1651279,100888415,20816,,,,10/24/19,
1662246,100766723,30032,,,,9/11/19,
1662246,100766723,30032,,,,9/11/19,
1662246,100766723,30032,,,,9/11/19,
1662246,100766723,30032,,,,9/11/19,
1662246,100766723,30032,,,,9/11/19,
1662246,100766723,30032,,,,9/11/19,
1662246,100766723,30032,,,,9/11/19,
1662246,100766723,30032,,,,9/11/19,
1673277,100743688,30294,6229,,,5/31/20,
1673277,100743688,30294,6229,,,5/31/20,
1673277,100743688,30294,6229,,,5/31/20,
1673277,100743688,30294,6229,,,5/31/20,
1673277,100743688,30294,6229,,,5/31/20,
1673277,100743688,30294,6229,,,5/31/20,
1673277,100743688,30294,6229,,,5/31/20,
1673277,100743688,30294,6229,,,5/31/20,
1673277,100743688,30294,6229,,,5/31/20,
1673277,100743688,30294,6229,,,5/31/20,
1864873,102034165,50131,,,,11/11/20,
1864873,102034165,50131,,,,11/11/20,
1864873,102034165,50131,,,,11/11/20,
1864873,102034165,50131,,,,11/11/20,
1864873,102034165,50131,,,,11/11/20,
1864873,102034165,50131,,,,11/11/20,
1864873,102034165,50131,,,,11/11/20,
1864873,102034165,50131,,,,11/11/20,
1864873,102034165,50131,,,,11/11/20,
1864873,102034165,50131,,,,11/11/20,
1864873,102034165,50131,,,,11/11/20,
1864873,102034165,50131,,,,11/11/20,
1651775,100867825,20619,,,,12/10/19,9/25/19
1651775,100867825,20619,,,,12/10/19,
1651775,100867825,20619,,,,12/10/19,9/25/19
1651775,100867825,20619,,,,12/10/19,
1651775,100867825,20619,,,,12/10/19,9/25/19
1651775,100867825,20619,,,,12/10/19,
1651775,100867825,20619,,,,12/10/19,9/25/19
1651775,100867825,20619,,,,12/10/19,
1651775,100867825,20619,,,,12/10/19,9/25/19
1651775,100867825,20619,,,,12/10/19,
1658786,100907901,22032,1302,,,9/11/19,
1658786,100907901,22032,1302,,,9/11/19,4/16/20
1658786,100907901,22032,1302,,,9/11/19,
1658786,100907901,22032,1302,,,9/11/19,4/16/20
1658786,100907901,22032,1302,,,9/11/19,
1658786,100907901,22032,1302,,,9/11/19,4/16/20
1658786,100907901,22032,1302,,,9/11/19,
1658786,100907901,22032,1302,,,9/11/19,4/16/20
1639274,101567005,22003,,,,1/14/20,
1639274,101567005,22003,,,,1/14/20,
1639274,101567005,22003,,,,1/14/20,
1640574,101826057,,,,,10/24/19,8/8/20
1640574,101826057,,,,,10/24/19,8/8/20
1640574,101826057,,,,,10/24/19,8/8/20
1640574,101826057,,,,,10/24/19,8/8/20
1640574,101826057,,,,,10/24/19,8/8/20
1686424,100608657,46405,2729,,,9/11/19,
1686424,100608657,46405,2729,,,9/11/19,4/13/19
1686424,100608657,46405,2729,,,9/11/19,
1686424,100608657,46405,2729,,,9/11/19,
1686424,100608657,46405,2729,,,9/11/19,4/13/19
1686424,100608657,46405,2729,,,9/11/19,
1686424,100608657,46405,2729,,,9/11/19,
1686424,100608657,46405,2729,,,9/11/19,4/13/19
1686424,100608657,46405,2729,,,9/11/19,
1686424,100608657,46405,2729,,,9/11/19,
1686424,100608657,46405,2729,,,9/11/19,4/13/19
1686424,100608657,46405,2729,,,9/11/19,
1686424,100608657,46405,2729,,,9/11/19,
1686424,100608657,46405,2729,,,9/11/19,4/13/19
1686424,100608657,46405,2729,,,9/11/19,
1641036,101826519,,,,,11/7/19,
1641036,101826519,,,,,10/24/19,
1641036,101826519,,,,,10/24/19,
1641036,101826519,,,,,10/24/19,
1641036,101826519,,,,,10/24/19,
1642210,101827518,33616,,,,10/29/19,
1642210,101827518,33616,,,,10/29/19,
1642210,101827518,33616,,,,10/29/19,
1642244,101827551,,,,,10/29/19,
1642244,101827551,,,,,10/29/19,
1642244,101827551,,,,,10/29/19,
1642244,101827551,,,,,10/29/19,
1642244,101827551,,,,,10/29/19,
1642244,101827551,,,,,10/29/19,
1642244,101827551,,,,,10/29/19,
1642244,101827551,,,,,10/29/19,
1642244,101827551,,,,,10/29/19,
1642244,101827551,,,,,10/29/19,
1642708,101828010,33065,,,,10/29/19,
1642708,101828010,33065,,,,10/29/19,
1642708,101828010,33065,,,,10/29/19,
1643511,101828610,18078,,,,11/7/19,
1643511,101828610,18078,,,,11/7/19,
1643511,101828610,18078,,,,11/7/19,
1643511,101828610,18078,,,,11/7/19,
1643511,101828610,18078,,,,11/7/19,
1643644,101828757,17019,,,,11/7/19,
1643644,101828757,17019,,,,11/7/19,
1643644,101828757,17019,,,,11/7/19,
1643644,101828757,17019,,,,11/7/19,
1643644,101828757,17019,,,,11/7/19,
1651896,101835288,60540,,,,12/13/19,
1651896,101835288,60540,,,,12/13/19,
1651896,101835288,60540,,,,12/13/19,
1651896,101835288,60540,,,,12/13/19,
1651896,101835288,60540,,,,12/13/19,
1666814,101841468,43230,2136,,,5/14/20,
1666814,101841468,43230,2136,,,5/14/20,
1666814,101841468,43230,2136,,,5/14/20,
1666814,101841468,43230,2136,,,5/14/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,9/18/20,
1666814,101841468,43230,2136,,,9/18/20,
1666814,101841468,43230,2136,,,9/18/20,
1666814,101841468,43230,2136,,,9/18/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,9/18/20,
1666814,101841468,43230,2136,,,9/18/20,
1666814,101841468,43230,2136,,,9/18/20,
1666814,101841468,43230,2136,,,9/18/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1666814,101841468,43230,2136,,,7/16/20,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1670979,100759582,29707,,,,9/11/19,
1673452,100947605,94015,4246,,,9/11/19,
1673452,100947605,94015,4246,,,9/11/19,
1673452,100947605,94015,4246,,,9/11/19,
1673452,100947605,94015,4246,,,9/11/19,
1673452,100947605,94015,4246,,,9/11/19,
1673452,100947605,94015,4246,,,9/11/19,
1673452,100947605,94015,4246,,,9/11/19,
1673452,100947605,94015,4246,,,9/11/19,
1673452,100947605,94015,4246,,,9/11/19,
1673452,100947605,94015,4246,,,9/11/19,
1676783,101851480,90049,,,,7/5/20,7/15/21
1676783,101851480,90049,,,,7/5/20,8/1/21
1692699,101863130,29206,,,,9/23/20,
1692699,101863130,29206,,,,9/23/20,
1692699,101863130,29206,,,,9/23/20,
1692699,101863130,29206,,,,9/23/20,
1692699,101863130,29206,,,,9/23/20,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,1/14/22
1522343,100602286,33556,,,,9/11/19,3/5/22
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,1/14/22
1522343,100602286,33556,,,,9/11/19,3/5/22
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,1/14/22
1522343,100602286,33556,,,,9/11/19,3/5/22
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,1/14/22
1522343,100602286,33556,,,,9/11/19,3/5/22
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,1/14/22
1522343,100602286,33556,,,,9/11/19,3/5/22
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,1/14/22
1522343,100602286,33556,,,,9/11/19,3/5/22
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1522343,100602286,33556,,,,9/11/19,
1631845,100640545,30022,6102,,,9/11/19,
1631845,100640545,30022,6102,,,9/11/19,
1631845,100640545,30022,6102,,,9/11/19,
1631845,100640545,30022,6102,,,9/11/19,
1631845,100640545,30022,6102,,,9/11/19,
1631845,100640545,30022,6102,,,9/11/19,
1631845,100640545,30022,6102,,,9/11/19,
1631845,100640545,30022,6102,,,9/11/19,
1640128,101825611,,,,,11/7/19,
1640128,101825611,,,,,10/24/19,
1640128,101825611,,,,,10/24/19,
1640128,101825611,,,,,10/24/19,
1640128,101825611,,,,,10/24/19,
1640707,101826190,,,,,10/24/19,
1640707,101826190,,,,,10/24/19,
1640707,101826190,,,,,10/24/19,
1640707,101826190,,,,,10/24/19,
1641117,101826600,,,,,10/24/19,
1641117,101826600,,,,,10/24/19,
1641117,101826600,,,,,10/24/19,
1641117,101826600,,,,,11/7/19,
1641117,101826600,,,,,10/24/19,
1642173,101827482,,,,,10/29/19,
1642173,101827482,,,,,10/29/19,
1642173,101827482,,,,,10/29/19,
1642173,101827482,,,,,10/29/19,
1642173,101827482,,,,,10/29/19,
1657571,101839463,51106,,,,2/4/21,
1657571,101839463,51106,,,,2/4/21,
1657571,101839463,51106,,,,2/4/21,
1657571,101839463,51106,,,,2/4/21,
1657571,101839463,51106,,,,2/4/21,
1657571,101839463,51106,,,,2/4/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1662634,101842628,10552,3926,,,4/16/21,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1664155,100759582,27834,956,,,9/11/19,
1666723,100883304,77546,4715,,,9/11/19,
1666723,100883304,77546,4715,,,9/11/19,
1666723,100883304,77546,4715,,,9/11/19,
1666723,100883304,77546,4715,,,9/11/19,
1666723,100883304,77546,4715,,,9/11/19,
1666723,100883304,77546,4715,,,9/11/19,
1666723,100883304,77546,4715,,,9/11/19,
1666723,100883304,77546,4715,,,9/11/19,
1666723,100883304,77546,4715,,,9/11/19,
1666723,100883304,77546,4715,,,9/11/19,
1666872,101845517,4101,4485,,,5/15/20,
1681250,101854770,97330,,,,8/7/20,
1681250,101854770,97330,,,,8/7/20,
1681250,101854770,97330,,,,8/7/20,
1681250,101854770,97330,,,,8/7/20,
1681250,101854770,97330,,,,8/7/20,
1676919,101845517,4101,4485,,,5/15/20,
1642049,101827368,32082,,,,10/29/19,
1642049,101827368,32082,,,,10/29/19,
1642049,101827368,32082,,,,10/29/19,
1642049,101827368,32082,,,,10/29/19,
1642049,101827368,32082,,,,10/29/19,
1642695,101827999,34667,,,,10/29/19,
1642695,101827999,34667,,,,10/29/19,
1642695,101827999,34667,,,,10/29/19,
1642762,101828063,,,,,10/29/19,
1642762,101828063,,,,,10/29/19,
1642762,101828063,,,,,10/29/19,
1642762,101828063,,,,,10/29/19,
1642762,101828063,,,,,10/29/19,
1642762,101828063,,,,,10/29/19,
1642762,101828063,,,,,10/29/19,
1642762,101828063,,,,,10/29/19,
1642762,101828063,,,,,10/29/19,
1642762,101828063,,,,,10/29/19,
1651818,101835070,22201,,,,8/25/20,
1651818,101835070,22201,,,,8/25/20,
1651818,101835070,22201,,,,8/25/20,
1651818,101835070,22201,,,,8/25/20,9/23/21
1651818,101835070,22201,,,,8/25/20,
1651818,101835070,22201,,,,8/25/20,
1651818,101835070,22201,,,,8/25/20,
1651818,101835070,22201,,,,8/25/20,
1651818,101835070,22201,,,,8/25/20,9/23/21
1651818,101835070,22201,,,,8/25/20,
1651818,101835070,22201,,,,8/25/20,
1651818,101835070,22201,,,,8/25/20,
1651818,101835070,22201,,,,8/25/20,
1651818,101835070,22201,,,,8/25/20,9/23/21
